dataset_id,fold,checkpoint,sparsity,features,features_added,accuracy,roc_auc_score,prediction_probas,ground_truth
41157,0,wide-v2-5k-nocat,0.02,10000,0,0.8,0.8282828282828283,[0.8231417  0.17685829] [0.8917649  0.10823515] [0.8886719  0.11132812] [0.2084961 0.7915039] [0.5864258  0.41357422] [0.34521484 0.65478516] [0.10780124 0.89219874] [0.3927264  0.60727364] [0.84033203 0.15966797] [0.5919414 0.4080586] [0.6220703 0.3779297] [0.6489258  0.35107422] [0.41992188 0.5800781 ] [0.50891334 0.4910867 ] [0.6759463  0.32405373] [0.89691794 0.10308209] [0.8095703  0.19042969] [0.78329873 0.21670125] [0.8510742  0.14892578] [0.7734375 0.2265625],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,wide-v2-5k-nocat,0.02,10000,0,0.95,0.9595959595959596,[0.29785156 0.70214844] [0.8704992  0.12950079] [0.18457031 0.8154297 ] [0.60903543 0.3909646 ] [0.8574219  0.14257812] [0.36538932 0.6346107 ] [0.2716622 0.7283378] [0.6298828 0.3701172] [0.6791992  0.32080078] [0.7109375 0.2890625] [0.15293543 0.84706455] [0.2918193 0.7081807] [0.8173828  0.18261719] [0.25195312 0.7480469 ] [0.8280239  0.17197607] [0.3683183  0.63168174] [0.77031976 0.22968026] [0.32258853 0.6774115 ] [0.63134766 0.36865234] [0.381685   0.61831504],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,wide-v2-5k-nocat,0.02,10000,0,0.9,0.9898989898989898,[0.8319297 0.1680703] [0.22832723 0.7716728 ] [0.52161175 0.47838828] [0.4169922 0.5830078] [0.8155292  0.18447076] [0.9199219  0.08007812] [0.8412059  0.15879409] [0.88579625 0.11420375] [0.45787546 0.54212457] [0.7493288  0.25067124] [0.6245117  0.37548828] [0.609375 0.390625] [0.32942614 0.6705739 ] [0.45228216 0.54771787] [0.9166158 0.0833842] [0.8949103  0.10508971] [0.32356533 0.6764347 ] [0.29948744 0.7005126 ] [0.51428574 0.4857143 ] [0.7125763 0.2874237],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,wide-v2-5k-nocat,0.02,10000,0,0.9,0.9595959595959596,[0.6123047 0.3876953] [0.6352539 0.3647461] [0.51220703 0.48779297] [0.20654297 0.79345703] [0.81103516 0.18896484] [0.36001953 0.6399805 ] [0.18241759 0.8175824 ] [0.63492066 0.36507937] [0.3251953 0.6748047] [0.6899414 0.3100586] [0.79091907 0.20908092] [0.3077862  0.69221383] [0.55064684 0.4493532 ] [0.7244325 0.2755675] [0.19541071 0.8045893 ] [0.82470703 0.17529297] [0.8930664  0.10693359] [0.2960703 0.7039297] [0.2526239  0.74737614] [0.36035156 0.63964844],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,wide-v2-5k-nocat,0.02,10000,0,0.75,0.8541666666666667,[0.27148438 0.7285156 ] [0.35595703 0.64404297] [0.78818214 0.21181785] [0.8515625 0.1484375] [0.32340738 0.67659265] [0.6166992  0.38330078] [0.75634766 0.24365234] [0.29589844 0.70410156] [0.90435207 0.09564793] [0.2628753  0.73712474] [0.72820514 0.2717949 ] [0.6209422  0.37905785] [0.92796093 0.07203908] [0.21552356 0.78447646] [0.4453125 0.5546875] [0.23895533 0.7610447 ] [0.8306678  0.16933219] [0.82002443 0.17997558] [0.17899878 0.82100123] [0.55615234 0.44384766],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
41157,0,wide-v2-5k-nocat,0.02,20000,20000,0.65,0.7171717171717171,[0.50549453 0.4945055 ] [0.73712474 0.2628753 ] [0.7219917 0.2780083] [0.39794922 0.6020508 ] [0.46044922 0.5395508 ] [0.4296875 0.5703125] [0.38330078 0.6166992 ] [0.42529297 0.57470703] [0.6879883  0.31201172] [0.43652344 0.56347656] [0.61733824 0.3826618 ] [0.64827925 0.35172078] [0.42041016 0.57958984] [0.5029297 0.4970703] [0.6808303  0.31916973] [0.49804688 0.5019531 ] [0.5253906  0.47460938] [0.5161133  0.48388672] [0.6669922 0.3330078] [0.6915751  0.30842492],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,wide-v2-5k-nocat,0.02,20000,20000,0.8,0.787878787878788,[0.4814453 0.5185547] [0.574359   0.42564103] [0.4794922 0.5205078] [0.5636142  0.43638584] [0.52942616 0.47057387] [0.58140105 0.41859898] [0.4862027  0.51379734] [0.47252747 0.52747256] [0.50439453 0.49560547] [0.4998779  0.50012213] [0.4790039 0.5209961] [0.49560547 0.50439453] [0.6031746 0.3968254] [0.4790039 0.5209961] [0.57128906 0.42871094] [0.4896215  0.51037854] [0.5888672 0.4111328] [0.4886447  0.51135534] [0.5810547 0.4189453] [0.47802734 0.52197266],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,wide-v2-5k-nocat,0.02,20000,20000,0.8,0.7777777777777778,[0.5024414 0.4975586] [0.44593605 0.554064  ] [0.5107422 0.4892578] [0.44984135 0.5501587 ] [0.56933594 0.43066406] [0.51819295 0.48180708] [0.63296705 0.36703297] [0.5942383  0.40576172] [0.46373627 0.53626376] [0.57896024 0.4210398 ] [0.46568987 0.53431016] [0.58140105 0.41859898] [0.4981694  0.50183064] [0.5784721  0.42152795] [0.6123047 0.3876953] [0.58251953 0.41748047] [0.48131868 0.51868135] [0.44740054 0.5525995 ] [0.62158203 0.37841797] [0.6323242  0.36767578],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,wide-v2-5k-nocat,0.02,20000,20000,0.85,0.9191919191919191,[0.4959707  0.50402933] [0.50500613 0.4949939 ] [0.50598294 0.4940171 ] [0.45689866 0.5431014 ] [0.61294264 0.3870574 ] [0.5527344  0.44726562] [0.46227106 0.53772897] [0.5472297  0.45277032] [0.48632812 0.5136719 ] [0.54003906 0.45996094] [0.53137976 0.46862027] [0.484375 0.515625] [0.47998047 0.52001953] [0.57666016 0.42333984] [0.4866911  0.51330894] [0.5722656  0.42773438] [0.63949233 0.3605077 ] [0.45885226 0.54114777] [0.46422467 0.53577536] [0.47399268 0.52600735],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,wide-v2-5k-nocat,0.02,20000,20000,0.7,0.6770833333333334,[0.42417583 0.5758242 ] [0.4140625 0.5859375] [0.51416016 0.48583984] [0.66015625 0.33984375] [0.39697266 0.60302734] [0.4897461 0.5102539] [0.57714844 0.42285156] [0.3899878  0.61001223] [0.6311936  0.36880645] [0.4658203 0.5341797] [0.620454   0.37954602] [0.48291016 0.51708984] [0.6611328 0.3388672] [0.4086914 0.5913086] [0.38916016 0.61083984] [0.4790039 0.5209961] [0.5419922 0.4580078] [0.5826618  0.41733822] [0.41782662 0.5821734 ] [0.4852259  0.51477414],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
