dataset_id,fold,checkpoint,sparsity,features,features_added,accuracy,roc_auc_score,prediction_probas,ground_truth
41157,0,xgboost,0.0,10000,0,0.65,0.7171717171717172,[0.2723009 0.7276991] [0.96320915 0.03679082] [0.8782888  0.12171122] [0.13079095 0.86920905] [0.78564334 0.21435666] [0.18074894 0.81925106] [0.04275829 0.9572417 ] [0.178608 0.821392] [0.9692512  0.03074878] [0.7457809 0.2542191] [0.56532425 0.43467575] [0.96349114 0.03650888] [0.05628914 0.94371086] [0.02514917 0.97485083] [0.62124777 0.3787522 ] [0.9813807  0.01861932] [0.70820576 0.29179424] [0.43952358 0.5604764 ] [0.90539825 0.09460175] [0.87763906 0.12236095],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,xgboost,0.0,10000,0,0.75,0.8585858585858586,[0.27301532 0.7269847 ] [0.96398777 0.03601225] [0.02649057 0.97350943] [0.3190319 0.6809681] [0.5369916  0.46300837] [0.08745927 0.91254073] [0.56660634 0.43339366] [0.92848593 0.07151409] [0.07900274 0.92099726] [0.8275783  0.17242166] [0.03053433 0.9694657 ] [0.19387072 0.8061293 ] [0.9804188  0.01958122] [0.09289783 0.90710217] [0.7823268 0.2176732] [0.50649536 0.49350467] [0.92044777 0.07955225] [0.20920396 0.79079604] [0.9188458 0.0811542] [0.32418263 0.6758174 ],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,xgboost,0.0,10000,0,0.75,0.898989898989899,[0.5259023 0.4740977] [0.42029887 0.5797011 ] [0.79627335 0.20372668] [0.33866227 0.66133773] [0.87824184 0.12175814] [0.9083253  0.09167472] [0.8998545  0.10014553] [0.89853376 0.10146622] [0.5140977 0.4859023] [0.93101454 0.06898548] [0.68043363 0.3195664 ] [0.8541068  0.14589322] [0.39328128 0.6067187 ] [0.82917416 0.17082584] [0.9709672  0.02903283] [0.905231   0.09476902] [0.21331674 0.78668326] [0.8009301  0.19906993] [0.6764845  0.32351547] [0.97141963 0.02858035],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,xgboost,0.0,10000,0,0.8,0.8484848484848485,[0.40162748 0.5983725 ] [0.24187475 0.75812525] [0.14183247 0.8581675 ] [0.22192544 0.77807456] [0.9077272  0.09227282] [0.4152586 0.5847414] [0.0644213 0.9355787] [0.7949165  0.20508347] [0.9096612  0.09033886] [0.94615597 0.05384406] [0.9939601  0.00603994] [0.11779451 0.8822055 ] [0.43030906 0.56969094] [0.93777436 0.06222566] [0.3166257 0.6833743] [0.96919256 0.03080744] [0.9496181  0.05038191] [0.23898828 0.7610117 ] [0.6882964  0.31170362] [0.3551932 0.6448068],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,xgboost,0.0,10000,0,0.8,0.8125,[0.04797894 0.95202106] [0.03513086 0.96486914] [0.71845186 0.2815481 ] [0.9545008 0.0454992] [0.05296916 0.94703084] [0.13304877 0.8669512 ] [0.91780794 0.08219203] [0.7919882  0.20801179] [0.9628928  0.03710721] [0.09671199 0.903288  ] [0.9895818  0.01041816] [0.8788333  0.12116668] [0.9462738  0.05372622] [0.1011377 0.8988623] [0.96099037 0.03900963] [0.17762488 0.8223751 ] [0.5464134  0.45358655] [0.9206185  0.07938152] [0.02982754 0.97017246] [0.576925   0.42307502],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
41157,0,xgboost,0.0,20000,10000,0.65,0.7070707070707071,[0.2861126 0.7138874] [0.9704244  0.02957559] [0.98060656 0.01939342] [0.39106947 0.6089305 ] [0.84031844 0.15968153] [0.23746693 0.76253307] [0.38268322 0.6173168 ] [0.09998769 0.9000123 ] [0.9809693  0.01903066] [0.5384502  0.46154982] [0.6367707 0.3632293] [0.9127821  0.08721796] [0.24666327 0.7533367 ] [0.32666653 0.67333347] [0.6424389 0.3575611] [0.890889   0.10911101] [0.71467906 0.28532094] [0.24055165 0.75944835] [0.85029995 0.14970003] [0.87803113 0.12196886],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,xgboost,0.0,20000,10000,0.6,0.6262626262626263,[0.73215276 0.26784724] [0.84894145 0.15105852] [0.05505741 0.9449426 ] [0.33770615 0.66229385] [0.31606287 0.68393713] [0.11469114 0.88530886] [0.8557959  0.14420407] [0.8066226  0.19337735] [0.05874252 0.9412575 ] [0.68354326 0.31645674] [0.38956988 0.6104301 ] [0.22052193 0.7794781 ] [0.5081073 0.4918927] [0.508988   0.49101195] [0.8239597  0.17604028] [0.61286205 0.38713795] [0.770406   0.22959399] [0.86597574 0.13402429] [0.90143704 0.09856293] [0.59086835 0.40913165],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,xgboost,0.0,20000,10000,0.55,0.6666666666666666,[0.80886996 0.19113001] [0.8775149  0.12248509] [0.3088469 0.6911531] [0.71352255 0.28647745] [0.79603106 0.20396894] [0.8809119  0.11908811] [0.3910939 0.6089061] [0.45874155 0.54125845] [0.4241026 0.5758974] [0.7063131  0.29368693] [0.9126721  0.08732788] [0.37946498 0.620535  ] [0.72567064 0.27432936] [0.5704628  0.42953715] [0.95003617 0.04996386] [0.96683675 0.03316324] [0.7721125  0.22788754] [0.18133038 0.8186696 ] [0.94559497 0.05440506] [0.90834665 0.09165335],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,xgboost,0.0,20000,10000,0.7,0.8080808080808081,[0.90687555 0.09312447] [0.5961956  0.40380445] [0.35700142 0.6429986 ] [0.43513978 0.5648602 ] [0.6902636 0.3097364] [0.54808015 0.45191985] [0.30242825 0.69757175] [0.47605085 0.52394915] [0.38294703 0.617053  ] [0.56145525 0.43854478] [0.9070529  0.09294716] [0.26955098 0.730449  ] [0.37915075 0.62084925] [0.7505779  0.24942204] [0.3763609 0.6236391] [0.9534925  0.04650748] [0.6674751  0.33252493] [0.14759439 0.8524056 ] [0.6635317  0.33646828] [0.7428143  0.25718567],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,xgboost,0.0,20000,10000,0.8,0.8333333333333334,[0.09201229 0.9079877 ] [0.10707945 0.89292055] [0.9122188  0.08778116] [0.92172426 0.07827575] [0.08647794 0.91352206] [0.23277014 0.76722986] [0.9562641  0.04373593] [0.8870641  0.11293588] [0.7413759  0.25862405] [0.4904077 0.5095923] [0.9455853  0.05441467] [0.59344804 0.40655196] [0.96678746 0.03321253] [0.1266498 0.8733502] [0.6556201 0.3443799] [0.16034937 0.83965063] [0.21051663 0.78948337] [0.9292251  0.07077492] [0.09578294 0.90421706] [0.38890755 0.61109245],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
