dataset_id,fold,checkpoint,sparsity,features,features_added,accuracy,roc_auc_score,prediction_probas,ground_truth
41157,0,v2,0.02,10000,0,0.65,0.8181818181818181,[0.41845703 0.58154297] [0.84297925 0.15702076] [0.8310547  0.16894531] [0.4794922 0.5205078] [0.8866105  0.11338948] [0.23183982 0.76816016] [0.11957517 0.88042486] [0.2737485  0.72625154] [0.67871094 0.32128906] [0.61733824 0.3826618 ] [0.5753358  0.42466423] [0.6323242  0.36767578] [0.35253906 0.64746094] [0.82686204 0.17313798] [0.50402933 0.4959707 ] [0.35009766 0.64990234] [0.7988281  0.20117188] [0.43638584 0.5636142 ] [0.62777644 0.3722236 ] [0.69921875 0.30078125],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,v2,0.02,10000,0,0.75,0.797979797979798,[0.671875 0.328125] [0.82851213 0.17148785] [0.18935417 0.8106458 ] [0.39990234 0.60009766] [0.2386766 0.7613234] [0.32942614 0.6705739 ] [0.47216797 0.52783203] [0.8149414 0.1850586] [0.16200708 0.8379929 ] [0.5445666  0.45543346] [0.06428179 0.93571824] [0.3232422 0.6767578] [0.7163086 0.2836914] [0.5810547 0.4189453] [0.44273505 0.557265  ] [0.31445312 0.6855469 ] [0.7244325 0.2755675] [0.24697839 0.7530216 ] [0.51660156 0.48339844] [0.23251556 0.7674844 ],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,v2,0.02,10000,0,0.7,0.7070707070707071,[0.43589744 0.5641026 ] [0.34033203 0.65966797] [0.7429827  0.25701734] [0.39257812 0.6074219 ] [0.6857143  0.31428573] [0.5770076  0.42299244] [0.43017578 0.5698242 ] [0.7708079 0.2291921] [0.7207031  0.27929688] [0.6930403  0.30695972] [0.51171875 0.48828125] [0.52783203 0.47216797] [0.4267578 0.5732422] [0.6448621 0.3551379] [0.6035156  0.39648438] [0.50695974 0.4930403 ] [0.1892552 0.8107448] [0.6520147  0.34798536] [0.43980464 0.5601954 ] [0.58774716 0.41225287],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,v2,0.02,10000,0,0.7,0.6161616161616161,[0.6691087  0.33089134] [0.28044912 0.7195509 ] [0.6484375 0.3515625] [0.48828125 0.51171875] [0.758486   0.24151404] [0.7062271 0.2937729] [0.32633635 0.6736637 ] [0.64404297 0.35595703] [0.7988281  0.20117188] [0.67822266 0.32177734] [0.7527459  0.24725409] [0.7013431 0.2986569] [0.77676064 0.22323935] [0.67659265 0.32340738] [0.76787895 0.23212107] [0.85508484 0.14491515] [0.79248047 0.20751953] [0.46275946 0.53724056] [0.72540885 0.27459118] [0.32128906 0.67871094],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,v2,0.02,10000,0,0.8,0.7500000000000001,[0.18241759 0.8175824 ] [0.22284599 0.777154  ] [0.52991456 0.47008547] [0.6699219  0.33007812] [0.25763127 0.74236876] [0.62939453 0.37060547] [0.7322431 0.2677569] [0.84472656 0.15527344] [0.5968254 0.4031746] [0.34798536 0.6520147 ] [0.7192383  0.28076172] [0.30940172 0.6905983 ] [0.625 0.375] [0.46923828 0.5307617 ] [0.3297535  0.67024654] [0.3771052 0.6228948] [0.6118164 0.3881836] [0.80009764 0.19990237] [0.48131868 0.51868135] [0.46240234 0.53759766],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
41157,0,v2,0.02,20000,20000,0.55,0.7676767676767676,[0.587259   0.41274104] [0.574359   0.42564103] [0.5728938  0.42710623] [0.5620117  0.43798828] [0.5652917  0.43470833] [0.5821734  0.41782662] [0.5776367  0.42236328] [0.56591797 0.43408203] [0.57114965 0.42885038] [0.5732422 0.4267578] [0.5682207  0.43177935] [0.5667562  0.43324384] [0.56396484 0.43603516] [0.5714286  0.42857143] [0.5667562  0.43324384] [0.58691406 0.41308594] [0.5748474  0.42515263] [0.5878906  0.41210938] [0.57177734 0.42822266] [0.574359   0.42564103],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,v2,0.02,20000,20000,0.55,0.5353535353535354,[0.58677083 0.4132292 ] [0.56724435 0.43275568] [0.5776367  0.42236328] [0.5620117  0.43798828] [0.59555775 0.40444228] [0.5595703 0.4404297] [0.5714286  0.42857143] [0.5722656  0.42773438] [0.6014157  0.39858434] [0.58984375 0.41015625] [0.5804247 0.4195753] [0.56480354 0.4351965 ] [0.56396484 0.43603516] [0.5727539 0.4272461] [0.5753358  0.42466423] [0.58691406 0.41308594] [0.56870884 0.4312912 ] [0.5887235  0.41127655] [0.5576172 0.4423828] [0.5595703 0.4404297],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,v2,0.02,20000,20000,0.55,0.7777777777777778,[0.5917969  0.40820312] [0.56591797 0.43408203] [0.5667562  0.43324384] [0.5636142  0.43638584] [0.56577986 0.43422017] [0.5991211 0.4008789] [0.5667562  0.43324384] [0.5722656  0.42773438] [0.5883789 0.4116211] [0.56933594 0.43066406] [0.56577986 0.43422017] [0.56396484 0.43603516] [0.56103516 0.43896484] [0.5626374  0.43736264] [0.5724054  0.42759463] [0.5714286  0.42857143] [0.5678711 0.4321289] [0.5551758  0.44482422] [0.5678711 0.4321289] [0.5654297 0.4345703],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,v2,0.02,20000,20000,0.55,0.5707070707070707,[0.57666016 0.42333984] [0.5758242  0.42417583] [0.57714844 0.42285156] [0.5703125 0.4296875] [0.5654297 0.4345703] [0.56591797 0.43408203] [0.5748474  0.42515263] [0.5682207  0.43177935] [0.5751953 0.4248047] [0.5626374  0.43736264] [0.5851038  0.41489622] [0.5821734  0.41782662] [0.5753358  0.42466423] [0.5703125 0.4296875] [0.56689453 0.43310547] [0.5678711 0.4321289] [0.5722656  0.42773438] [0.5641026  0.43589744] [0.5667562  0.43324384] [0.5763126  0.42368743],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,v2,0.02,20000,20000,0.6,0.5104166666666667,[0.5488281  0.45117188] [0.5616606  0.43833944] [0.57896024 0.4210398 ] [0.55810547 0.44189453] [0.562149   0.43785104] [0.56870884 0.4312912 ] [0.54771787 0.45228216] [0.559707   0.44029304] [0.55615234 0.44384766] [0.56689453 0.43310547] [0.5620117  0.43798828] [0.5616606  0.43833944] [0.566268 0.433732] [0.5620117  0.43798828] [0.5600586 0.4399414] [0.5587302  0.44126984] [0.5763126  0.42368743] [0.5565048  0.44349524] [0.5620117  0.43798828] [0.564591   0.43540904],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
41157,0,v2,0.02,30000,30000,0.55,0.712121212121212,[0.5779839 0.4220161] [0.5756836 0.4243164] [0.5748474  0.42515263] [0.56152344 0.43847656] [0.5652917  0.43470833] [0.5748474  0.42515263] [0.5722656  0.42773438] [0.5631258  0.43687424] [0.5732422 0.4267578] [0.5652917  0.43470833] [0.5708008  0.42919922] [0.57177734 0.42822266] [0.5631258  0.43687424] [0.56689453 0.43310547] [0.5733822  0.42661783] [0.5770076  0.42299244] [0.56689453 0.43310547] [0.57666016 0.42333984] [0.5727539 0.4272461] [0.5732422 0.4267578],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,v2,0.02,30000,30000,0.55,0.6919191919191919,[0.578125 0.421875] [0.57128906 0.42871094] [0.5738706  0.42612943] [0.5677325  0.43226752] [0.57993656 0.42006347] [0.56968516 0.43031487] [0.5677325  0.43226752] [0.5677325  0.43226752] [0.5804247 0.4195753] [0.57666016 0.42333984] [0.5727539 0.4272461] [0.56640625 0.43359375] [0.56968516 0.43031487] [0.56577986 0.43422017] [0.57177734 0.42822266] [0.5748474  0.42515263] [0.5698242  0.43017578] [0.5703125 0.4296875] [0.5683594  0.43164062] [0.5620117  0.43798828],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,v2,0.02,30000,30000,0.55,0.7878787878787878,[0.5770076  0.42299244] [0.56347656 0.43652344] [0.5682207  0.43177935] [0.5631258  0.43687424] [0.5683594  0.43164062] [0.5794484  0.42055163] [0.57114965 0.42885038] [0.569197   0.43080303] [0.5753358  0.42466423] [0.569197   0.43080303] [0.5625 0.4375] [0.5673828 0.4326172] [0.5636142  0.43638584] [0.5667562  0.43324384] [0.5708008  0.42919922] [0.56870884 0.4312912 ] [0.56480354 0.4351965 ] [0.5605469  0.43945312] [0.56933594 0.43066406] [0.5703125 0.4296875],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,v2,0.02,30000,30000,0.55,0.6212121212121212,[0.56968516 0.43031487] [0.57128906 0.42871094] [0.571917   0.42808303] [0.57114965 0.42885038] [0.5682207  0.43177935] [0.5683594  0.43164062] [0.5724054  0.42759463] [0.5698242  0.43017578] [0.56724435 0.43275568] [0.5678711 0.4321289] [0.5763126  0.42368743] [0.5761719  0.42382812] [0.56870884 0.4312912 ] [0.5708008  0.42919922] [0.5649414 0.4350586] [0.56933594 0.43066406] [0.5727539 0.4272461] [0.5631258  0.43687424] [0.56480354 0.4351965 ] [0.5698242  0.43017578],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,v2,0.02,30000,30000,0.6,0.5520833333333334,[0.55455214 0.4454479 ] [0.5565048  0.44349524] [0.5654297 0.4345703] [0.559707   0.44029304] [0.5565048  0.44349524] [0.5577534  0.44224665] [0.55566406 0.44433594] [0.5566406  0.44335938] [0.559707   0.44029304] [0.5601954  0.43980464] [0.56103516 0.43896484] [0.5566406  0.44335938] [0.5616606  0.43833944] [0.55859375 0.44140625] [0.5565048  0.44349524] [0.5577534  0.44224665] [0.5636142  0.43638584] [0.5592186  0.44078144] [0.5606838  0.43931624] [0.55810547 0.44189453],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
