dataset_id,fold,checkpoint,sparsity,features,features_added,accuracy,roc_auc_score,prediction_probas,ground_truth
41157,0,wide-v2-1.5k-nocat,0.0,10000,0,0.8,0.8383838383838383,[0.74041516 0.25958487] [0.82216525 0.17783473] [0.81601757 0.18398242] [0.35986328 0.6401367 ] [0.52978516 0.47021484] [0.37777779 0.62222224] [0.20947266 0.79052734] [0.42759463 0.5724054 ] [0.7671835 0.2328165] [0.51477414 0.4852259 ] [0.61684984 0.3831502 ] [0.64404297 0.35595703] [0.41259766 0.58740234] [0.53027344 0.46972656] [0.6764347  0.32356533] [0.80039066 0.19960932] [0.70751953 0.29248047] [0.6948242  0.30517578] [0.7629973  0.23700269] [0.7182617  0.28173828],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,wide-v2-1.5k-nocat,0.0,10000,0,0.9,0.9191919191919191,[0.22216797 0.77783203] [0.79550725 0.20449273] [0.25097656 0.74902344] [0.58740234 0.41259766] [0.8154297  0.18457031] [0.50390625 0.49609375] [0.43066406 0.56933594] [0.7032967 0.2967033] [0.64208984 0.35791016] [0.7053942  0.29460582] [0.17578125 0.82421875] [0.45117188 0.5488281 ] [0.7109375 0.2890625] [0.33007812 0.6699219 ] [0.7787135  0.22128646] [0.4298267 0.5701733] [0.6713867  0.32861328] [0.40444228 0.59555775] [0.6152344  0.38476562] [0.47460938 0.5253906 ],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,wide-v2-1.5k-nocat,0.0,10000,0,0.9,0.9797979797979798,[0.77978516 0.22021484] [0.2890625 0.7109375] [0.5620117  0.43798828] [0.4930403  0.50695974] [0.71875 0.28125] [0.8927961  0.10720391] [0.816207   0.18379302] [0.80654216 0.19345783] [0.38671875 0.61328125] [0.6748047 0.3251953] [0.66748047 0.33251953] [0.5830078 0.4169922] [0.4008789 0.5991211] [0.4975586 0.5024414] [0.8201123  0.17988773] [0.81933594 0.18066406] [0.3448865 0.6551135] [0.3876953 0.6123047] [0.58774716 0.41225287] [0.7057387 0.2942613],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,wide-v2-1.5k-nocat,0.0,10000,0,0.9,0.9595959595959596,[0.6503906  0.34960938] [0.65283203 0.34716797] [0.53186816 0.46813187] [0.22744475 0.77255523] [0.75927734 0.24072266] [0.48291016 0.51708984] [0.19726562 0.8027344 ] [0.62890625 0.37109375] [0.46520147 0.53479856] [0.6682939  0.33170614] [0.73779297 0.26220703] [0.35546875 0.64453125] [0.6118164 0.3881836] [0.6920635  0.30793652] [0.31428573 0.6857143 ] [0.73956555 0.26043448] [0.8030266 0.1969734] [0.44224665 0.5577534 ] [0.37646484 0.62353516] [0.47057387 0.52942616],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,wide-v2-1.5k-nocat,0.0,10000,0,0.85,0.8750000000000001,[0.34976813 0.6502319 ] [0.46178266 0.53821737] [0.7505799  0.24942009] [0.78350013 0.21649988] [0.41782662 0.5821734 ] [0.5961914 0.4038086] [0.6682939  0.33170614] [0.36279297 0.63720703] [0.86240995 0.13759004] [0.26367188 0.7363281 ] [0.725897   0.27410302] [0.5960459  0.40395412] [0.84706455 0.15293543] [0.3095703 0.6904297] [0.5611722  0.43882784] [0.33675215 0.6632479 ] [0.78466797 0.21533203] [0.74981695 0.25018308] [0.22802734 0.77197266] [0.49914572 0.5008543 ],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
41157,0,wide-v2-1.5k-nocat,0.0,20000,10000,0.8,0.8484848484848484,[0.800879   0.19912098] [0.8388672  0.16113281] [0.82735044 0.17264958] [0.31233212 0.6876679 ] [0.5982906 0.4017094] [0.30095193 0.6990481 ] [0.12928824 0.87071174] [0.42006347 0.57993656] [0.7721612  0.22783883] [0.51464844 0.48535156] [0.5616606  0.43833944] [0.6171875 0.3828125] [0.34765625 0.65234375] [0.60854703 0.391453  ] [0.6425781  0.35742188] [0.8585032  0.14149676] [0.80078125 0.19921875] [0.7734375 0.2265625] [0.8092796 0.1907204] [0.7210154  0.27898464],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,wide-v2-1.5k-nocat,0.0,20000,10000,0.95,0.9191919191919191,[0.20898438 0.7910156 ] [0.8394579  0.16054206] [0.24023438 0.7597656 ] [0.57666016 0.42333984] [0.80810547 0.19189453] [0.43980464 0.5601954 ] [0.33365878 0.66634125] [0.7156456  0.28435442] [0.6777344  0.32226562] [0.65072006 0.34927997] [0.15663533 0.84336466] [0.43115234 0.56884766] [0.7102758 0.2897242] [0.33675215 0.6632479 ] [0.84493285 0.15506716] [0.40673828 0.5932617 ] [0.6796875 0.3203125] [0.3671875 0.6328125] [0.56724435 0.43275568] [0.47838828 0.52161175],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,wide-v2-1.5k-nocat,0.0,20000,10000,0.9,1.0,[0.76327676 0.23672323] [0.33251953 0.66748047] [0.5701733 0.4298267] [0.43833944 0.5616606 ] [0.7314453 0.2685547] [0.8659995 0.1340005] [0.7552789 0.2447211] [0.8231417  0.17685829] [0.43226752 0.5677325 ] [0.61831504 0.381685  ] [0.60058594 0.39941406] [0.53675216 0.46324787] [0.42055163 0.5794484 ] [0.45361328 0.5463867 ] [0.82431936 0.17568062] [0.82373047 0.17626953] [0.35253906 0.64746094] [0.35058594 0.64941406] [0.5525995  0.44740054] [0.65625 0.34375],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,wide-v2-1.5k-nocat,0.0,20000,10000,0.9,0.9595959595959596,[0.66503906 0.33496094] [0.6665039 0.3334961] [0.51086694 0.4891331 ] [0.18662272 0.81337726] [0.7801782 0.2198218] [0.3857422 0.6142578] [0.17812233 0.82187766] [0.56724435 0.43275568] [0.45982906 0.54017097] [0.62646484 0.37353516] [0.8095703  0.19042969] [0.310227 0.689773] [0.64908427 0.35091576] [0.7011719  0.29882812] [0.26629242 0.7337076 ] [0.70214844 0.29785156] [0.7944336 0.2055664] [0.44029304 0.559707  ] [0.3771052 0.6228948] [0.4169922 0.5830078],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,wide-v2-1.5k-nocat,0.0,20000,10000,0.85,0.8854166666666667,[0.23565324 0.7643468 ] [0.4886447  0.51135534] [0.80322266 0.19677734] [0.77255523 0.22744475] [0.44740054 0.5525995 ] [0.65999514 0.3400049 ] [0.6686203  0.33137974] [0.34683916 0.65316087] [0.89398843 0.1060116 ] [0.17899878 0.82100123] [0.59375 0.40625] [0.5779839 0.4220161] [0.90472996 0.09527007] [0.3180376  0.68196243] [0.6694336 0.3305664] [0.20322226 0.7967777 ] [0.8746185  0.12538151] [0.7158203 0.2841797] [0.14941406 0.85058594] [0.4915751  0.50842494],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
