dataset_id,fold,checkpoint,sparsity,features,features_added,accuracy,roc_auc_score,prediction_probas,ground_truth
41157,0,xgboost,0.5,10000,0,0.75,0.8282828282828283,[0.54618436 0.45381564] [0.9724385  0.02756149] [0.96388316 0.03611685] [0.12444997 0.87555003] [0.90608937 0.09391061] [0.16655624 0.83344376] [0.07871312 0.9212869 ] [0.2098298 0.7901702] [0.9675148  0.03248521] [0.87558645 0.12441357] [0.77732915 0.22267084] [0.91716146 0.08283856] [0.11989725 0.88010275] [0.11046356 0.88953644] [0.52777636 0.47222364] [0.98631126 0.01368876] [0.88428944 0.11571058] [0.63010895 0.36989102] [0.65925133 0.34074864] [0.9660191  0.03398093],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,xgboost,0.5,10000,0,0.75,0.8383838383838383,[0.7000541 0.2999459] [0.94946826 0.05053174] [0.13491923 0.8650808 ] [0.4583339 0.5416661] [0.44876748 0.5512325 ] [0.10311896 0.89688104] [0.629846   0.37015402] [0.9528582  0.04714181] [0.10055315 0.89944685] [0.5614891  0.43851092] [0.0168559 0.9831441] [0.12155581 0.8784442 ] [0.9487231 0.0512769] [0.07805634 0.92194366] [0.77730703 0.222693  ] [0.799534   0.20046599] [0.8312117  0.16878831] [0.2661925 0.7338075] [0.63171434 0.36828563] [0.15401292 0.8459871 ],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,xgboost,0.5,10000,0,0.75,0.9696969696969697,[0.6194346  0.38056538] [0.55581844 0.44418153] [0.95121586 0.04878411] [0.21449924 0.78550076] [0.75788534 0.24211465] [0.95870745 0.04129254] [0.96855515 0.03144483] [0.9028768  0.09712323] [0.18204474 0.81795526] [0.9139823  0.08601771] [0.76006436 0.23993562] [0.6133237  0.38667628] [0.23969334 0.76030666] [0.67240715 0.32759285] [0.95486206 0.04513795] [0.78685784 0.21314219] [0.34327048 0.6567295 ] [0.63671994 0.36328003] [0.69709265 0.30290735] [0.95104307 0.04895695],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,xgboost,0.5,10000,0,0.8,0.8787878787878787,[0.5783103 0.4216897] [0.20646143 0.7935386 ] [0.52274644 0.4772536 ] [0.32905775 0.67094225] [0.8260372  0.17396277] [0.27995998 0.72004   ] [0.09246206 0.90753794] [0.7931496  0.20685044] [0.96951616 0.03048387] [0.949488 0.050512] [0.99460584 0.00539417] [0.20510393 0.79489607] [0.4661336 0.5338664] [0.9459452  0.05405482] [0.5460502  0.45394984] [0.97391546 0.02608451] [0.928121   0.07187906] [0.21526569 0.7847343 ] [0.88754755 0.11245246] [0.51528144 0.4847186 ],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,xgboost,0.5,10000,0,0.75,0.8125,[0.03028297 0.969717  ] [0.02029932 0.9797007 ] [0.9087489  0.09125106] [0.95330495 0.04669504] [0.03163767 0.96836233] [0.23836577 0.76163423] [0.9689932  0.03100682] [0.89947224 0.10052776] [0.9813936 0.0186064] [0.604223   0.39577696] [0.97801274 0.02198724] [0.44821775 0.55178225] [0.90016574 0.09983429] [0.0727818 0.9272182] [0.95830244 0.04169757] [0.11069459 0.8893054 ] [0.61631405 0.38368592] [0.9500376  0.04996241] [0.03249848 0.9675015 ] [0.4393047 0.5606953],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
41157,0,xgboost,0.5,20000,20000,0.75,0.7373737373737373,[0.92486525 0.07513474] [0.8733234  0.12667663] [0.5808978  0.41910216] [0.43788797 0.56211203] [0.8426199  0.15738009] [0.44313753 0.5568625 ] [0.5290901 0.4709099] [0.31450027 0.6854997 ] [0.60920477 0.3907952 ] [0.5247606  0.47523937] [0.64052    0.35948005] [0.4388842 0.5611158] [0.31158125 0.68841875] [0.5194828 0.4805172] [0.90635437 0.09364562] [0.16271365 0.83728635] [0.7841057  0.21589428] [0.97812665 0.02187336] [0.6364189  0.36358112] [0.96280766 0.03719232],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,xgboost,0.5,20000,20000,0.75,0.7171717171717171,[0.3518921 0.6481079] [0.9599265  0.04007353] [0.4306962 0.5693038] [0.616886   0.38311395] [0.24190813 0.75809187] [0.96192133 0.03807865] [0.07898587 0.92101413] [0.19583774 0.80416226] [0.75288016 0.24711983] [0.55821943 0.4417806 ] [0.24684042 0.7531596 ] [0.40909505 0.59090495] [0.9708946 0.0291054] [0.14198434 0.85801566] [0.6808454  0.31915465] [0.65031826 0.34968176] [0.94052637 0.0594736 ] [0.34127808 0.6587219 ] [0.9267831  0.07321689] [0.45516318 0.5448368 ],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,xgboost,0.5,20000,20000,0.65,0.7474747474747474,[0.74448526 0.2555147 ] [0.17447817 0.8255218 ] [0.27504075 0.72495925] [0.35589045 0.64410955] [0.9544219 0.0455781] [0.57297903 0.42702097] [0.9059119  0.09408811] [0.7309706 0.2690294] [0.8316941  0.16830586] [0.92541087 0.07458915] [0.10707271 0.8929273 ] [0.5572305 0.4427695] [0.11688602 0.883114  ] [0.803277   0.19672297] [0.9317874  0.06821264] [0.8454217  0.15457831] [0.64634657 0.3536534 ] [0.20307547 0.79692453] [0.7658343  0.23416571] [0.86995006 0.13004993],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,xgboost,0.5,20000,20000,0.75,0.8989898989898989,[0.32321632 0.6767837 ] [0.6978961  0.30210388] [0.28989947 0.71010053] [0.32656163 0.6734384 ] [0.76577914 0.23422089] [0.6624744  0.33752564] [0.3969617 0.6030383] [0.5389924  0.46100757] [0.4715119 0.5284881] [0.8240396  0.17596044] [0.47346348 0.5265365 ] [0.17400402 0.825996  ] [0.21700019 0.7829998 ] [0.927028   0.07297198] [0.19572628 0.8042737 ] [0.946439 0.053561] [0.8513829  0.14861707] [0.08708888 0.9129111 ] [0.3176098 0.6823902] [0.14448434 0.85551566],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,xgboost,0.5,20000,20000,0.7,0.59375,[0.16549706 0.83450294] [0.14830995 0.85169005] [0.6592047 0.3407953] [0.9237107  0.07628927] [0.66067255 0.33932745] [0.72535515 0.27464488] [0.85250187 0.14749815] [0.514784 0.485216] [0.8325197 0.1674803] [0.43485153 0.5651485 ] [0.22662854 0.77337146] [0.18535185 0.81464815] [0.90767515 0.09232483] [0.256373 0.743627] [0.02821404 0.97178596] [0.23517233 0.76482767] [0.92742133 0.07257868] [0.8836665  0.11633351] [0.3858202 0.6141798] [0.48306853 0.5169315 ],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
