dataset_id,fold,checkpoint,sparsity,features,features_added,accuracy,roc_auc_score,prediction_probas,ground_truth
41157,0,wide-v2-5k-nocat,0.0,10000,0,0.8,0.8282828282828283,[0.8226535  0.17734651] [0.8912765  0.10872352] [0.88823783 0.1117622 ] [0.20937614 0.79062384] [0.584127   0.41587302] [0.34554335 0.6544567 ] [0.10758528 0.89241475] [0.3899878  0.61001223] [0.83994627 0.16005372] [0.5894994  0.41050062] [0.6209422  0.37905785] [0.64746094 0.35253906] [0.41831502 0.581685  ] [0.5102539 0.4897461] [0.6738281  0.32617188] [0.8976253 0.1023747] [0.8094715 0.1905285] [0.7832031  0.21679688] [0.84922475 0.15077524] [0.7730436  0.22695641],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,wide-v2-5k-nocat,0.0,10000,0,0.95,0.9595959595959596,[0.29851112 0.7014889 ] [0.8708181  0.12918194] [0.18457031 0.8154297 ] [0.609375 0.390625] [0.85829365 0.14170633] [0.3683183  0.63168174] [0.27197266 0.72802734] [0.6282646  0.37173542] [0.6778999  0.32210013] [0.7102758 0.2897242] [0.1538086 0.8461914] [0.2915039 0.7084961] [0.8175824  0.18241759] [0.25274727 0.74725276] [0.82900035 0.17099963] [0.36752138 0.63247865] [0.76992553 0.23007445] [0.32405373 0.6759463 ] [0.63183594 0.36816406] [0.38085938 0.6191406 ],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,wide-v2-5k-nocat,0.0,10000,0,0.9,0.9898989898989898,[0.83154297 0.16845703] [0.22851562 0.7714844 ] [0.52258855 0.47741148] [0.4169922 0.5830078] [0.8148419  0.18515806] [0.91948974 0.08051029] [0.84022945 0.15977053] [0.88530797 0.11469206] [0.45934066 0.54065937] [0.7480469  0.25195312] [0.6230469  0.37695312] [0.60757023 0.3924298 ] [0.33024165 0.6697584 ] [0.45277032 0.5472297 ] [0.9163361  0.08366388] [0.89453125 0.10546875] [0.32356533 0.6764347 ] [0.29882812 0.7011719 ] [0.51379734 0.4862027 ] [0.7115995 0.2884005],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,wide-v2-5k-nocat,0.0,10000,0,0.9,0.9595959595959596,[0.6118164 0.3881836] [0.63427734 0.36572266] [0.51282054 0.4871795 ] [0.20673664 0.7932634 ] [0.8095703  0.19042969] [0.36001953 0.6399805 ] [0.18290599 0.817094  ] [0.6328125 0.3671875] [0.32487187 0.67512816] [0.68830854 0.3116915 ] [0.78818214 0.21181785] [0.3077862  0.69221383] [0.5498047 0.4501953] [0.72314453 0.27685547] [0.19589894 0.80410105] [0.8232422  0.17675781] [0.8920354  0.10796461] [0.29541016 0.70458984] [0.2524414 0.7475586] [0.36035156 0.63964844],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,wide-v2-5k-nocat,0.0,10000,0,0.75,0.8541666666666667,[0.2716622 0.7283378] [0.35791016 0.64208984] [0.7862288  0.21377121] [0.8511781  0.14882188] [0.32291922 0.6770808 ] [0.6152344  0.38476562] [0.75674355 0.24325643] [0.2962149 0.7037851] [0.9042969  0.09570312] [0.26398048 0.73601955] [0.725897   0.27410302] [0.6209422  0.37905785] [0.9277344  0.07226562] [0.21601172 0.7839883 ] [0.4453125 0.5546875] [0.24023438 0.7597656 ] [0.8296911  0.17030887] [0.81972414 0.18027584] [0.17919922 0.8208008 ] [0.5567766  0.44322345],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
41157,0,wide-v2-5k-nocat,0.0,20000,10000,0.8,0.8484848484848484,[0.7505799  0.24942009] [0.85654986 0.14345013] [0.8540039 0.1459961] [0.2893773 0.7106227] [0.6303711 0.3696289] [0.40590677 0.59409326] [0.17148785 0.82851213] [0.4267578 0.5732422] [0.79091907 0.20908092] [0.5595703 0.4404297] [0.559707   0.44029304] [0.6666667  0.33333334] [0.45361328 0.5463867 ] [0.5957031  0.40429688] [0.67024654 0.3297535 ] [0.8324179  0.16758208] [0.79531306 0.20468692] [0.71759826 0.28240177] [0.814652   0.18534799] [0.72136754 0.2786325 ],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,wide-v2-5k-nocat,0.0,20000,10000,0.95,0.9595959595959596,[0.4165039 0.5834961] [0.7674844  0.23251556] [0.3831502  0.61684984] [0.57421875 0.42578125] [0.7416992  0.25830078] [0.46764347 0.53235656] [0.40053698 0.59946305] [0.55064684 0.4493532 ] [0.61880344 0.3811966 ] [0.6435547 0.3564453] [0.31770453 0.6822955 ] [0.403663 0.596337] [0.68115234 0.31884766] [0.403663 0.596337] [0.7294922 0.2705078] [0.48876953 0.51123047] [0.63671875 0.36328125] [0.4243164 0.5756836] [0.5527344  0.44726562] [0.45263672 0.5473633 ],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,wide-v2-5k-nocat,0.0,20000,10000,0.85,0.9393939393939393,[0.6845703 0.3154297] [0.37435898 0.62564105] [0.5332031  0.46679688] [0.4439834 0.5560166] [0.7158203 0.2841797] [0.79375154 0.20624848] [0.7495117  0.25048828] [0.7899426  0.21005736] [0.46484375 0.53515625] [0.7081807 0.2918193] [0.5097656  0.49023438] [0.6209422  0.37905785] [0.43080303 0.569197  ] [0.5550403  0.44495973] [0.81884766 0.18115234] [0.7939453  0.20605469] [0.42919922 0.5708008 ] [0.391453   0.60854703] [0.605321   0.39467904] [0.6813187  0.31868133],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,wide-v2-5k-nocat,0.0,20000,10000,0.9,0.9595959595959596,[0.5936051  0.40639493] [0.58691406 0.41308594] [0.51819295 0.48180708] [0.36880645 0.6311936 ] [0.7029534  0.29704663] [0.4736328 0.5263672] [0.35579976 0.64420027] [0.59555775 0.40444228] [0.44384766 0.55615234] [0.63720703 0.36279297] [0.64746094 0.35253906] [0.42368743 0.5763126 ] [0.56884766 0.43115234] [0.66748047 0.33251953] [0.36523438 0.6347656 ] [0.71501833 0.2849817 ] [0.77783203 0.22216797] [0.44091797 0.55908203] [0.40639493 0.5936051 ] [0.45228216 0.54771787],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,wide-v2-5k-nocat,0.0,20000,10000,0.75,0.8541666666666667,[0.34358975 0.6564103 ] [0.41064453 0.58935547] [0.69189453 0.30810547] [0.7867171  0.21328287] [0.38867188 0.6113281 ] [0.60903543 0.3909646 ] [0.72527474 0.2747253 ] [0.37597656 0.62402344] [0.83115613 0.16884385] [0.3566024 0.6433976] [0.6433976 0.3566024] [0.6067855  0.39321455] [0.856829 0.143171] [0.3251953 0.6748047] [0.4896215  0.51037854] [0.34603176 0.6539683 ] [0.7865251  0.21347491] [0.74560547 0.25439453] [0.28710938 0.7128906 ] [0.54212457 0.45787546],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
41157,0,wide-v2-5k-nocat,0.0,30000,20000,0.8,0.8484848484848484,[0.7032967 0.2967033] [0.8140642  0.18593578] [0.81103516 0.18896484] [0.33968255 0.6603175 ] [0.5917969  0.40820312] [0.43226752 0.5677325 ] [0.2368164 0.7631836] [0.4272461 0.5727539] [0.7421875 0.2578125] [0.5390625 0.4609375] [0.53564453 0.46435547] [0.63671875 0.36328125] [0.43847656 0.56152344] [0.6152344  0.38476562] [0.6611328 0.3388672] [0.780857   0.21914296] [0.74902344 0.25097656] [0.6948242  0.30517578] [0.78476375 0.21523623] [0.6953125 0.3046875],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,wide-v2-5k-nocat,0.0,30000,20000,0.9,0.9595959595959596,[0.46826172 0.5317383 ] [0.7001953 0.2998047] [0.44433594 0.55566406] [0.5932617  0.40673828] [0.61572266 0.38427734] [0.5366211 0.4633789] [0.45543346 0.5445666 ] [0.50842494 0.4915751 ] [0.5473633  0.45263672] [0.56870884 0.4312912 ] [0.42006347 0.57993656] [0.46142578 0.5385742 ] [0.64990234 0.35009766] [0.45410156 0.54589844] [0.6634123  0.33658776] [0.4862027  0.51379734] [0.6268001 0.3731999] [0.46666667 0.53333336] [0.58935547 0.41064453] [0.4881563  0.51184374],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,wide-v2-5k-nocat,0.0,30000,20000,0.8,0.9090909090909092,[0.58935547 0.41064453] [0.44740054 0.5525995 ] [0.51916975 0.48083028] [0.45947266 0.54052734] [0.65478516 0.34521484] [0.65771484 0.34228516] [0.68847656 0.31152344] [0.7055664 0.2944336] [0.48291016 0.51708984] [0.66308594 0.33691406] [0.4790039 0.5209961] [0.61376953 0.38623047] [0.47496948 0.52503055] [0.58154297 0.41845703] [0.72753906 0.27246094] [0.7055664 0.2944336] [0.4658203 0.5341797] [0.43540904 0.564591  ] [0.61684984 0.3831502 ] [0.6526727  0.34732732],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,wide-v2-5k-nocat,0.0,30000,20000,0.85,0.9343434343434343,[0.5473633  0.45263672] [0.5435898  0.45641026] [0.50793654 0.4920635 ] [0.44580078 0.5541992 ] [0.6495727  0.35042736] [0.53564453 0.46435547] [0.43603516 0.56396484] [0.5839844  0.41601562] [0.4658203 0.5341797] [0.62387115 0.37612888] [0.5894994  0.41050062] [0.4658203 0.5341797] [0.54017097 0.45982906] [0.6336344  0.36636564] [0.43833944 0.5616606 ] [0.6567383  0.34326172] [0.70458984 0.29541016] [0.47008547 0.52991456] [0.45214844 0.54785156] [0.4741211 0.5258789],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
