dataset_id,fold,checkpoint,sparsity,features,features_added,accuracy,roc_auc_score,prediction_probas,ground_truth
41157,0,wide-v2-1.5k,0.0,10000,0,0.75,0.6868686868686869,[0.58935547 0.41064453] [0.865617   0.13438301] [0.866805   0.13319497] [0.38720703 0.61279297] [0.5415039 0.4584961] [0.42529297 0.57470703] [0.375 0.625] [0.42564103 0.574359  ] [0.8123017  0.18769832] [0.4298267 0.5701733] [0.69140625 0.30859375] [0.7569283  0.24307166] [0.3852539 0.6147461] [0.5732422 0.4267578] [0.7836914 0.2163086] [0.64827925 0.35172078] [0.61621094 0.38378906] [0.5999512  0.40004882] [0.8087912 0.1912088] [0.74432236 0.25567767],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,wide-v2-1.5k,0.0,10000,0,0.85,0.8787878787878788,[0.27605566 0.72394437] [0.8299768  0.17002319] [0.2874237 0.7125763] [0.7211914 0.2788086] [0.75018317 0.24981685] [0.62109375 0.37890625] [0.39941406 0.60058594] [0.51428574 0.4857143 ] [0.53271484 0.46728516] [0.5644531  0.43554688] [0.2884005 0.7115995] [0.43785104 0.562149  ] [0.80527407 0.19472592] [0.391453   0.60854703] [0.84033203 0.15966797] [0.41538462 0.5846154 ] [0.74774116 0.25225887] [0.43324384 0.5667562 ] [0.746888   0.25311205] [0.50402933 0.4959707 ],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,wide-v2-1.5k,0.0,10000,0,0.75,0.8787878787878787,[0.5804247 0.4195753] [0.42564103 0.574359  ] [0.4930403  0.50695974] [0.43882784 0.5611722 ] [0.74969476 0.25030527] [0.73712474 0.2628753 ] [0.84053725 0.15946276] [0.8130875  0.18691246] [0.4070818 0.5929182] [0.7762724  0.22372757] [0.4866911  0.51330894] [0.75 0.25] [0.4501953 0.5498047] [0.6612943  0.33870575] [0.86024654 0.13975345] [0.82177734 0.17822266] [0.40820312 0.5917969 ] [0.4243164 0.5756836] [0.74591166 0.25408837] [0.77060187 0.22939812],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,wide-v2-1.5k,0.0,10000,0,0.8,0.8888888888888888,[0.515625 0.484375] [0.5161133  0.48388672] [0.44140625 0.55859375] [0.4298267 0.5701733] [0.76816016 0.23183982] [0.6556017  0.34439835] [0.45410156 0.54589844] [0.7001953 0.2998047] [0.41908714 0.5809129 ] [0.76660156 0.23339844] [0.70654297 0.29345703] [0.38784477 0.61215526] [0.51464844 0.48535156] [0.76171875 0.23828125] [0.38085938 0.6191406 ] [0.795216   0.20478399] [0.8276367  0.17236328] [0.42857143 0.5714286 ] [0.41440782 0.5855922 ] [0.4220161 0.5779839],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,wide-v2-1.5k,0.0,10000,0,0.8,0.7395833333333334,[0.37435898 0.62564105] [0.35628816 0.64371186] [0.63882786 0.36117217] [0.8100586 0.1899414] [0.3831502  0.61684984] [0.50549453 0.4945055 ] [0.7661133  0.23388672] [0.35873017 0.64126986] [0.83359784 0.16640215] [0.43603516 0.56396484] [0.78515625 0.21484375] [0.67122287 0.32877716] [0.8504821  0.14951788] [0.4091797 0.5908203] [0.3876953 0.6123047] [0.34439835 0.6556017 ] [0.6333008  0.36669922] [0.7737369  0.22626312] [0.3828125 0.6171875] [0.46533203 0.53466797],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
41157,0,wide-v2-1.5k,0.0,20000,10000,0.7,0.6868686868686867,[0.62271065 0.37728938] [0.82655925 0.17344074] [0.82588524 0.17411478] [0.3810105 0.6189895] [0.46422467 0.53577536] [0.43736264 0.5626374 ] [0.39208984 0.60791016] [0.40429688 0.5957031 ] [0.76181173 0.23818825] [0.41587302 0.584127  ] [0.66552734 0.33447266] [0.70978767 0.29021236] [0.3924298  0.60757023] [0.5083008  0.49169922] [0.7454235  0.25457653] [0.6694336 0.3305664] [0.557265   0.44273505] [0.6268001 0.3731999] [0.77968997 0.22031002] [0.7265625 0.2734375],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,wide-v2-1.5k,0.0,20000,10000,0.8,0.9191919191919191,[0.46875 0.53125] [0.7885742  0.21142578] [0.43882784 0.5611722 ] [0.7133789 0.2866211] [0.65316087 0.34683916] [0.6542969  0.34570312] [0.41859898 0.58140105] [0.5161133  0.48388672] [0.53675216 0.46324787] [0.58154297 0.41845703] [0.42578125 0.57421875] [0.45641026 0.5435898 ] [0.7735319  0.22646807] [0.47594628 0.52405375] [0.7652301  0.23476987] [0.5 0.5] [0.7050781  0.29492188] [0.45214844 0.54785156] [0.69140625 0.30859375] [0.51037854 0.4896215 ],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,wide-v2-1.5k,0.0,20000,10000,0.75,0.8686868686868686,[0.5571289 0.4428711] [0.4248047 0.5751953] [0.47643468 0.52356535] [0.4312912  0.56870884] [0.66634125 0.33365878] [0.6635742  0.33642578] [0.7538142  0.24618576] [0.7397461 0.2602539] [0.44873047 0.55126953] [0.68847656 0.31152344] [0.47607422 0.5239258 ] [0.6791992  0.32080078] [0.43115234 0.56884766] [0.6268001 0.3731999] [0.7787135  0.22128646] [0.7337076  0.26629242] [0.4007326 0.5992674] [0.42578125 0.57421875] [0.68066406 0.31933594] [0.7047619 0.2952381],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,wide-v2-1.5k,0.0,20000,10000,0.8,0.8686868686868686,[0.5083008  0.49169922] [0.4998779  0.50012213] [0.43310547 0.56689453] [0.43554688 0.5644531 ] [0.78232205 0.21767794] [0.66552734 0.33447266] [0.45982906 0.54017097] [0.7029534  0.29704663] [0.3959961 0.6040039] [0.7648352  0.23516484] [0.68310547 0.31689453] [0.39501953 0.60498047] [0.49804688 0.5019531 ] [0.7446289 0.2553711] [0.37158203 0.62841797] [0.77490234 0.22509766] [0.8187477  0.18125229] [0.43847656 0.56152344] [0.3955078 0.6044922] [0.39956066 0.60043937],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,wide-v2-1.5k,0.0,20000,10000,0.75,0.7083333333333333,[0.3927264  0.60727364] [0.38979742 0.6102026 ] [0.62612945 0.37387058] [0.7739258  0.22607422] [0.41308594 0.58691406] [0.5024414 0.4975586] [0.7552789 0.2447211] [0.386569   0.61343104] [0.7865251  0.21347491] [0.4920635  0.50793654] [0.7283378 0.2716622] [0.659507   0.34049305] [0.8215768  0.17842324] [0.48583984 0.51416016] [0.41357422 0.5864258 ] [0.3881836 0.6118164] [0.62841797 0.37158203] [0.6196289 0.3803711] [0.4272461 0.5727539] [0.50647134 0.4935287 ],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
41157,0,wide-v2-1.5k,0.0,30000,20000,0.7,0.6868686868686869,[0.6014157  0.39858434] [0.79306555 0.20693444] [0.79248047 0.20751953] [0.40004882 0.5999512 ] [0.46533203 0.53466797] [0.45410156 0.54589844] [0.41127655 0.5887235 ] [0.41748047 0.58251953] [0.7495117  0.25048828] [0.42871094 0.57128906] [0.66552734 0.33447266] [0.70458984 0.29541016] [0.40673828 0.5932617 ] [0.51123047 0.48876953] [0.7348633  0.26513672] [0.63589746 0.36410257] [0.5472297  0.45277032] [0.6113281  0.38867188] [0.74121094 0.25878906] [0.71404153 0.2859585 ],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
