dataset_id,fold,checkpoint,sparsity,features,features_added,accuracy,roc_auc_score,prediction_probas,ground_truth
41157,0,v2,0.0,10000,0,0.7,0.8181818181818181,[0.41845703 0.58154297] [0.85410815 0.14589183] [0.830465   0.16953497] [0.48339844 0.51660156] [0.9034306 0.0965694] [0.25604102 0.743959  ] [0.13026492 0.86973506] [0.29736328 0.7026367 ] [0.6686203  0.33137974] [0.5859375 0.4140625] [0.5857945  0.41420552] [0.6254883  0.37451172] [0.3671875 0.6328125] [0.834859   0.16514097] [0.45982906 0.54017097] [0.36669922 0.6333008 ] [0.80908203 0.19091797] [0.4220161 0.5779839] [0.6526727  0.34732732] [0.7415182  0.25848183],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,v2,0.0,10000,0,0.7,0.7878787878787878,[0.6660156  0.33398438] [0.8196241  0.18037589] [0.1928711 0.8071289] [0.39648438 0.6035156 ] [0.23721157 0.7627884 ] [0.3015873 0.6984127] [0.4871795  0.51282054] [0.8101575 0.1898425] [0.1656292 0.8343708] [0.53528696 0.46471307] [0.06238554 0.93761444] [0.33024165 0.6697584 ] [0.6945055  0.30549452] [0.5501587  0.44984135] [0.43310547 0.56689453] [0.33528695 0.6647131 ] [0.7037851 0.2962149] [0.25732422 0.7426758 ] [0.49365234 0.50634766] [0.24511719 0.7548828 ],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,v2,0.0,10000,0,0.65,0.6868686868686869,[0.44384766 0.55615234] [0.33479854 0.6652015 ] [0.73828125 0.26171875] [0.40395412 0.5960459 ] [0.6839151  0.31608495] [0.5776367  0.42236328] [0.43798828 0.5620117 ] [0.7739258  0.22607422] [0.71972656 0.28027344] [0.6813187  0.31868133] [0.49267578 0.5073242 ] [0.53431016 0.46568987] [0.44921875 0.55078125] [0.6464844  0.35351562] [0.6020508  0.39794922] [0.51416016 0.48583984] [0.1892552 0.8107448] [0.65478516 0.34521484] [0.45117188 0.5488281 ] [0.57114965 0.42885038],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,v2,0.0,10000,0,0.7,0.6767676767676768,[0.72918195 0.27081808] [0.25372407 0.74627596] [0.60043937 0.39956066] [0.45081767 0.54918236] [0.7519531  0.24804688] [0.689773 0.310227] [0.29802296 0.7019771 ] [0.6116671  0.38833293] [0.82216525 0.17783473] [0.67871094 0.32128906] [0.7794872  0.22051282] [0.71843714 0.2815629 ] [0.7595802  0.24041982] [0.65185547 0.34814453] [0.73095703 0.26904297] [0.8562363  0.14376374] [0.76787895 0.23212107] [0.44273505 0.557265  ] [0.72429794 0.2757021 ] [0.34570312 0.6542969 ],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,v2,0.0,10000,0,0.8,0.7500000000000001,[0.18105237 0.8189476 ] [0.222073 0.777927] [0.53821737 0.46178266] [0.671711 0.328289] [0.25878906 0.74121094] [0.63378906 0.36621094] [0.7337076  0.26629242] [0.82938737 0.17061265] [0.5999512  0.40004882] [0.36214897 0.63785106] [0.7062271 0.2937729] [0.31868133 0.6813187 ] [0.6346107  0.36538932] [0.48242188 0.5175781 ] [0.32763672 0.6723633 ] [0.38784477 0.61215526] [0.62271065 0.37728938] [0.80605394 0.19394605] [0.48046875 0.51953125] [0.45325848 0.54674155],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
41157,0,v2,0.0,20000,10000,0.65,0.5050505050505051,[0.19667928 0.8033207 ] [0.9648732  0.03512681] [0.96602666 0.03397332] [0.25457653 0.7454235 ] [0.78476375 0.21523623] [0.42885038 0.57114965] [0.40039062 0.5996094 ] [0.21035282 0.78964716] [0.8588867  0.14111328] [0.6743164 0.3256836] [0.7595802  0.24041982] [0.9524332  0.04756674] [0.23135148 0.7686485 ] [0.9259508 0.0740492] [0.9583791 0.0416209] [0.2006836 0.7993164] [0.91064453 0.08935547] [0.20322226 0.7967777 ] [0.98434496 0.01565504] [0.75762755 0.24237247],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,v2,0.0,20000,10000,0.65,0.6464646464646464,[0.33968255 0.6603175 ] [0.877495   0.12250504] [0.16239317 0.83760685] [0.80849504 0.19150494] [0.08772358 0.91227645] [0.7821311  0.21786891] [0.26513672 0.7348633 ] [0.23153912 0.76846087] [0.34976813 0.6502319 ] [0.16172342 0.83827657] [0.26464844 0.73535156] [0.13535945 0.86464053] [0.9107557  0.08924429] [0.3855922  0.61440784] [0.8833547  0.11664531] [0.386569   0.61343104] [0.6980718  0.30192825] [0.47998047 0.52001953] [0.914495   0.08550504] [0.62515265 0.37484738],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,v2,0.0,20000,10000,0.6,0.6060606060606061,[0.50341797 0.49658203] [0.5565048  0.44349524] [0.36376953 0.63623047] [0.20839946 0.7916005 ] [0.63623047 0.36376953] [0.4638672 0.5361328] [0.865617   0.13438301] [0.6827839  0.31721613] [0.69628906 0.30371094] [0.8623047  0.13769531] [0.171875 0.828125] [0.82187766 0.17812233] [0.49902344 0.50097656] [0.7397461 0.2602539] [0.7876938  0.21230619] [0.6435547 0.3564453] [0.41274104 0.587259  ] [0.13720703 0.86279297] [0.73064715 0.26935288] [0.8663167  0.13368331],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,v2,0.0,20000,10000,0.7,0.6464646464646464,[0.5258789 0.4741211] [0.48242188 0.5175781 ] [0.821677   0.17832296] [0.50439453 0.49560547] [0.8144531  0.18554688] [0.85253906 0.14746094] [0.32177734 0.67822266] [0.63949233 0.3605077 ] [0.7158203 0.2841797] [0.8114244  0.18857561] [0.71892554 0.2810745 ] [0.886827   0.11317299] [0.8178711 0.1821289] [0.70654297 0.29345703] [0.4454479  0.55455214] [0.7631836 0.2368164] [0.8275357 0.1724643] [0.30451772 0.6954823 ] [0.3958486 0.6041514] [0.6756163 0.3243837],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,v2,0.0,20000,10000,0.55,0.6145833333333334,[0.30615234 0.69384766] [0.63378906 0.36621094] [0.4741211 0.5258789] [0.95056754 0.04943244] [0.16503906 0.83496094] [0.79726595 0.20273404] [0.94801074 0.05198926] [0.43164062 0.5683594 ] [0.865617   0.13438301] [0.47021484 0.52978516] [0.89887094 0.10112908] [0.2976801 0.7023199] [0.93494445 0.06505553] [0.8370162  0.16298376] [0.28125 0.71875] [0.5234375 0.4765625] [0.7759736  0.22402637] [0.7234562  0.27654383] [0.6307054 0.3692946] [0.6245117  0.37548828],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
