dataset_id,fold,checkpoint,sparsity,features,features_added,accuracy,roc_auc_score,prediction_probas,ground_truth
41157,0,realmlp,0.02,10000,0,0.7,0.9393939393939393,[0.77206415 0.22793593] [0.97028166 0.02971838] [0.9501502  0.04984983] [0.5635307  0.43646935] [0.78560644 0.21439359] [0.16719046 0.8328095 ] [0.10307767 0.89692235] [0.14297615 0.8570239 ] [0.7894746  0.21052542] [0.4489963 0.5510037] [0.5851545 0.4148455] [0.6845669  0.31543306] [0.15275645 0.8472435 ] [0.9343015 0.0656985] [0.6725526  0.32744738] [0.8290031  0.17099681] [0.92761457 0.07238545] [0.76867664 0.23132338] [0.76891196 0.23108803] [0.96495694 0.03504309],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,realmlp,0.02,10000,0,0.8,0.9797979797979797,[0.4109014 0.5890986] [0.86208504 0.13791493] [0.01025034 0.9897496 ] [0.4694792  0.53052074] [0.70369387 0.29630607] [0.17100197 0.828998  ] [0.07070506 0.92929494] [0.11989694 0.88010305] [0.10333218 0.8966678 ] [0.6420259  0.35797414] [0.02477866 0.97522134] [0.01121389 0.9887861 ] [0.8446896  0.15531039] [0.09347218 0.9065278 ] [0.86035955 0.1396404 ] [0.03306874 0.9669312 ] [0.779168   0.22083196] [0.02085983 0.97914016] [0.85635823 0.14364177] [0.03811512 0.9618849 ],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,realmlp,0.02,10000,0,0.7,0.8787878787878788,[0.81096166 0.18903834] [0.4386157 0.5613843] [0.8881392  0.11186078] [0.23066129 0.7693387 ] [0.913436   0.08656403] [0.8668542  0.13314582] [0.8567576  0.14324239] [0.87749064 0.12250932] [0.56014735 0.43985257] [0.9145173  0.08548274] [0.23055023 0.7694497 ] [0.867203   0.13279703] [0.8062307  0.19376929] [0.80551535 0.19448464] [0.95208913 0.04791085] [0.93581176 0.06418829] [0.31894773 0.68105227] [0.16585523 0.8341448 ] [0.8366399  0.16336015] [0.8744404  0.12555961],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,realmlp,0.02,10000,0,0.65,0.9696969696969697,[0.16635364 0.83364636] [0.3799965 0.6200035] [0.32898998 0.67101   ] [0.02933183 0.97066826] [0.64008665 0.35991338] [0.11299382 0.88700616] [0.05812439 0.94187564] [0.28879797 0.711202  ] [0.13431156 0.8656885 ] [0.31409934 0.6859006 ] [0.6495834  0.35041663] [0.09593812 0.90406185] [0.04748749 0.9525125 ] [0.22444297 0.77555704] [0.00282319 0.99717677] [0.68595797 0.31404203] [0.9491169  0.05088313] [0.06685302 0.933147  ] [0.00605565 0.99394435] [0.2597517 0.7402483],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,realmlp,0.02,10000,0,0.7,0.78125,[0.11695946 0.88304055] [0.27002448 0.7299755 ] [0.88295245 0.11704757] [0.9009298  0.09907022] [0.16110842 0.83889157] [0.49475142 0.50524855] [0.8097407  0.19025923] [0.09996961 0.9000304 ] [0.9241639  0.07583611] [0.4704956  0.52950436] [0.9156603  0.08433966] [0.32340717 0.6765928 ] [0.9568564  0.04314364] [0.17823032 0.82176965] [0.43735653 0.5626434 ] [0.13422926 0.86577076] [0.84177977 0.15822025] [0.7272556  0.27274442] [0.27605203 0.72394794] [0.3056428  0.69435716],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
41157,0,realmlp,0.02,20000,20000,0.7,0.7575757575757576,[0.8813082  0.11869176] [0.9438784  0.05612163] [0.94064003 0.05935995] [0.13071005 0.86928993] [0.62808603 0.371914  ] [0.5775973 0.4224027] [0.2797015 0.7202985] [0.22935846 0.7706415 ] [0.9375454 0.0624546] [0.45432845 0.5456716 ] [0.7971109  0.20288908] [0.91228545 0.08771458] [0.18578598 0.81421405] [0.89760846 0.10239149] [0.90131307 0.09868694] [0.8853642  0.11463578] [0.80844194 0.19155806] [0.8467846 0.1532154] [0.92197186 0.07802812] [0.9334824  0.06651762],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,realmlp,0.02,20000,20000,0.75,0.8181818181818181,[0.49420646 0.5057935 ] [0.753363   0.24663706] [0.2673333 0.7326667] [0.20728217 0.7927178 ] [0.73843706 0.261563  ] [0.46564764 0.53435236] [0.21002035 0.78997964] [0.34740457 0.65259546] [0.6056251 0.3943749] [0.58002615 0.41997385] [0.14983682 0.8501632 ] [0.22439145 0.77560854] [0.5233305  0.47666952] [0.6059366 0.3940634] [0.691226   0.30877405] [0.36692402 0.63307595] [0.5176735 0.4823265] [0.23629099 0.763709  ] [0.29440075 0.7055992 ] [0.13348716 0.8665129 ],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,realmlp,0.02,20000,20000,0.7,0.707070707070707,[0.6671917  0.33280832] [0.30710542 0.6928946 ] [0.69930047 0.3006995 ] [0.11458305 0.8854169 ] [0.9146671  0.08533291] [0.84629536 0.15370472] [0.88859606 0.1114039 ] [0.85690707 0.1430929 ] [0.32291666 0.6770833 ] [0.8334914  0.16650864] [0.21082686 0.7891732 ] [0.9173219  0.08267805] [0.53728765 0.46271232] [0.914136   0.08586401] [0.9395385  0.06046156] [0.8894824 0.1105176] [0.5116853  0.48831475] [0.07002893 0.9299711 ] [0.9137504 0.0862496] [0.93871546 0.06128459],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,realmlp,0.02,20000,20000,0.85,0.8787878787878787,[0.23965845 0.7603415 ] [0.66331667 0.3366833 ] [0.67263955 0.32736045] [0.15566847 0.84433156] [0.9567862  0.04321373] [0.93738323 0.06261677] [0.472018 0.527982] [0.9535064  0.04649357] [0.32481557 0.6751844 ] [0.95812964 0.04187039] [0.91468894 0.08531105] [0.29489046 0.7051095 ] [0.23557846 0.7644216 ] [0.9491275  0.05087252] [0.2127816 0.7872184] [0.95812255 0.04187751] [0.9580816 0.0419184] [0.34571868 0.6542814 ] [0.26147315 0.7385269 ] [0.32257232 0.6774277 ],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,realmlp,0.02,20000,20000,0.6,0.6770833333333333,[0.07965987 0.9203402 ] [0.11717534 0.88282466] [0.70043796 0.29956207] [0.7747845  0.22521548] [0.09556107 0.904439  ] [0.29096782 0.7090322 ] [0.2891668 0.7108332] [0.11306789 0.8869322 ] [0.6302872  0.36971283] [0.2434764  0.75652367] [0.5434408  0.45655918] [0.17630313 0.82369685] [0.85031366 0.14968629] [0.16123761 0.8387624 ] [0.06689186 0.93310815] [0.15919402 0.840806  ] [0.6578996 0.3421004] [0.47334164 0.5266583 ] [0.23204188 0.76795816] [0.2349006 0.7650994],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
