dataset_id,fold,checkpoint,sparsity,features,features_added,accuracy,roc_auc_score,prediction_probas,ground_truth
41157,0,tabicl,0.25,10000,0,0.65,0.7474747474747475,[0.24908176 0.75091827] [0.78745943 0.21254058] [0.9251248  0.07487521] [0.92406577 0.07593428] [0.899023   0.10097706] [0.12635332 0.8736467 ] [0.83776754 0.1622325 ] [0.05694307 0.94305694] [0.97541094 0.0245891 ] [0.97230685 0.02769318] [0.88392806 0.11607198] [0.93043023 0.06956983] [0.42780837 0.57219166] [0.901459   0.09854104] [0.64641064 0.3535894 ] [0.953217   0.04678299] [0.92742175 0.07257827] [0.7673801 0.2326199] [0.73242176 0.2675782 ] [0.8069203  0.19307974],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,tabicl,0.25,10000,0,0.8,0.797979797979798,[0.34251046 0.65748954] [0.869148   0.13085204] [0.24125096 0.75874907] [0.6104535  0.38954654] [0.06026461 0.9397354 ] [0.4610168 0.5389832] [0.20732172 0.7926783 ] [0.23690835 0.7630916 ] [0.5956494  0.40435064] [0.7420896 0.2579104] [0.3553273 0.6446727] [0.21163401 0.788366  ] [0.867909   0.13209103] [0.7362321  0.26376793] [0.7826994  0.21730062] [0.2523431 0.7476569] [0.88292223 0.11707771] [0.33039913 0.66960084] [0.74208957 0.2579104 ] [0.21272224 0.78727776],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,tabicl,0.25,10000,0,0.75,0.7878787878787878,[0.99688363 0.00311639] [0.02279538 0.9772046 ] [0.9400113  0.05998867] [0.07817196 0.9218281 ] [0.9720574 0.0279426] [0.9979381  0.00206193] [0.99603814 0.00396186] [0.986369   0.01363099] [0.98815376 0.01184623] [0.83599    0.16400997] [0.5759061  0.42409387] [0.04771099 0.952289  ] [0.01053876 0.98946124] [0.75193167 0.24806836] [0.9821399  0.01786015] [0.9959131  0.00408689] [0.4151096 0.5848904] [0.9873127  0.01268732] [0.79586977 0.20413025] [0.03904828 0.96095175],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,tabicl,0.25,10000,0,0.5,0.6666666666666667,[0.94759697 0.05240301] [0.7400074  0.25999257] [0.08079154 0.91920847] [0.01132446 0.98867553] [0.13574046 0.8642596 ] [0.91533923 0.08466078] [0.12198759 0.8780124 ] [0.27965358 0.7203464 ] [0.20465964 0.79534036] [0.24564756 0.75435245] [0.4315309  0.56846917] [0.02622757 0.9737724 ] [0.95169395 0.04830608] [0.14870532 0.8512947 ] [0.06166218 0.93833786] [0.02237621 0.9776238 ] [0.86013436 0.13986567] [0.02166357 0.97833645] [0.05556064 0.9444394 ] [0.42993456 0.57006544],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,tabicl,0.25,10000,0,0.7,0.7708333333333333,[0.16837022 0.8316298 ] [0.29588503 0.70411503] [0.84486467 0.15513535] [0.9558075  0.04419249] [0.1925731 0.8074269] [0.06467973 0.93532026] [0.8924376  0.10756242] [0.03158888 0.96841115] [0.9909574  0.00904261] [0.29093608 0.7090639 ] [0.96745133 0.03254871] [0.37902075 0.62097925] [0.9601707 0.0398293] [0.41880253 0.5811975 ] [0.36206648 0.63793355] [0.01664637 0.9833536 ] [0.98356545 0.01643458] [0.92534995 0.07465002] [0.03204008 0.96795994] [0.1188843 0.8811157],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
41157,0,tabicl,0.25,20000,20000,0.5,0.4545454545454546,[0.40408936 0.59591067] [0.99201727 0.00798276] [0.9403774  0.05962261] [0.01250514 0.9874949 ] [0.7687332  0.23126678] [0.82183987 0.17816012] [0.64417535 0.35582468] [0.75071526 0.24928473] [0.9892412  0.01075881] [0.9686591  0.03134087] [0.99846447 0.00153556] [0.97195405 0.02804595] [0.9368458  0.06315416] [0.52250004 0.4775    ] [0.98667467 0.01332532] [0.4645237 0.5354763] [0.54894215 0.45105788] [0.99645275 0.00354728] [0.9975879  0.00241209] [0.9901501  0.00984993],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,tabicl,0.25,20000,20000,0.7,0.5454545454545454,[0.0298291 0.9701709] [0.00462129 0.99537873] [0.98344225 0.01655781] [0.6805484  0.31945154] [0.9744564  0.02554359] [0.9427063  0.05729369] [0.2337841 0.7662159] [0.6659901 0.3340099] [0.9689216  0.03107841] [0.02754747 0.9724525 ] [0.9801862  0.01981374] [0.34226614 0.6577339 ] [0.97780114 0.02219887] [0.37240377 0.62759626] [0.5484048 0.4515952] [0.16806656 0.83193344] [0.9857768  0.01422324] [0.21436231 0.7856377 ] [0.6626024  0.33739758] [0.08071099 0.91928905],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,tabicl,0.25,20000,20000,0.5,0.6161616161616161,[0.17096889 0.82903105] [0.92135763 0.07864239] [0.9314071  0.06859292] [0.86666006 0.13333997] [0.9624502  0.03754976] [0.9696963  0.03030375] [0.94850546 0.05149455] [0.09854101 0.90145904] [0.34913814 0.65086186] [0.89941627 0.10058374] [0.3663378 0.6336622] [0.6386851  0.36131492] [0.24324273 0.75675726] [0.8465636 0.1534364] [0.4756053 0.5243947] [0.9188855  0.08111446] [0.43552804 0.56447196] [0.68851495 0.31148505] [0.93466073 0.06533928] [0.8899121  0.11008789],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,tabicl,0.25,20000,20000,0.55,0.707070707070707,[0.9201303  0.07986968] [0.3498782  0.65012187] [0.4712773 0.5287227] [0.13023624 0.8697638 ] [0.0778987 0.9221013] [0.705244   0.29475605] [0.00819276 0.9918072 ] [0.6021656  0.39783445] [0.7298622  0.27013776] [0.89602923 0.1039708 ] [0.17641921 0.8235808 ] [0.01563587 0.98436415] [0.10356715 0.8964329 ] [0.11860045 0.8813996 ] [0.9845276  0.01547241] [0.7988502  0.20114982] [0.36886027 0.63113976] [0.01150661 0.9884934 ] [0.13882463 0.8611754 ] [0.53682554 0.46317443],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,tabicl,0.25,20000,20000,0.6,0.5208333333333333,[0.47208855 0.5279114 ] [0.8200855  0.17991444] [0.7737107 0.2262893] [0.94683754 0.05316248] [0.13574046 0.8642596 ] [0.98376757 0.01623246] [0.21491101 0.78508896] [0.1658031  0.83419687] [0.98726326 0.01273669] [0.9812429  0.01875709] [0.9849354  0.01506457] [0.10019178 0.8998082 ] [0.9607374  0.03926261] [0.41168895 0.588311  ] [0.8773134  0.12268663] [0.7068204  0.29317954] [0.96686536 0.03313461] [0.97217506 0.02782497] [0.97968495 0.02031507] [0.9906843  0.00931575],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
41157,0,tabicl,0.25,30000,30000,0.4,0.5454545454545454,[0.45886058 0.5411394 ] [0.87789613 0.12210386] [0.43366158 0.5663384 ] [0.7806625 0.2193375] [0.41563654 0.58436346] [0.59277135 0.40722865] [0.556721 0.443279] [0.26971012 0.7302899 ] [0.9184803  0.08151975] [0.3947193 0.6052807] [0.6712791 0.3287209] [0.72879124 0.27120873] [0.4593995  0.54060054] [0.92572385 0.07427613] [0.6156015 0.3843985] [0.78782237 0.21217762] [0.40513495 0.5948651 ] [0.7847226  0.21527742] [0.9339281  0.06607196] [0.9530231  0.04697691],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,tabicl,0.25,30000,30000,0.65,0.6868686868686869,[0.33885452 0.66114545] [0.9678588  0.03214119] [0.43366167 0.56633836] [0.5809333 0.4190667] [0.571926   0.42807397] [0.5067813  0.49321872] [0.66478217 0.33521786] [0.12280346 0.87719655] [0.8697638  0.13023624] [0.83850354 0.16149649] [0.31055495 0.689445  ] [0.7806625  0.21933754] [0.6681589  0.33184108] [0.4085389  0.59146106] [0.9215932  0.07840683] [0.9801862  0.01981374] [0.89613026 0.10386973] [0.6557771 0.3442229] [0.9931926  0.00680743] [0.20572141 0.7942786 ],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
