dataset_id,fold,checkpoint,sparsity,features,features_added,accuracy,roc_auc_score,prediction_probas,ground_truth
41157,0,wide-v2-5k-nocat,0.25,10000,0,0.8,0.8282828282828283,[0.8211888  0.17881118] [0.89219874 0.10780124] [0.88921446 0.11078557] [0.2088878 0.7911122] [0.584127   0.41587302] [0.34423828 0.6557617 ] [0.10823515 0.8917649 ] [0.39111328 0.6088867 ] [0.8413086 0.1586914] [0.59033203 0.40966797] [0.62060547 0.37939453] [0.6479492  0.35205078] [0.41796875 0.58203125] [0.50927734 0.49072266] [0.6767578 0.3232422] [0.89545316 0.10454684] [0.80849504 0.19150494] [0.78115463 0.21884535] [0.8496094  0.15039062] [0.7718784  0.22812156],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,wide-v2-5k-nocat,0.25,10000,0,0.95,0.9595959595959596,[0.29802296 0.7019771 ] [0.8704992  0.12950079] [0.18554688 0.8144531 ] [0.61083984 0.38916016] [0.85714287 0.14285715] [0.36752138 0.63247865] [0.2734375 0.7265625] [0.62905985 0.37094018] [0.67822266 0.32177734] [0.7102758 0.2897242] [0.15293543 0.84706455] [0.29248047 0.70751953] [0.8176715  0.18232854] [0.25311205 0.746888  ] [0.8280239  0.17197607] [0.36880645 0.6311936 ] [0.7697192  0.23028083] [0.3251953 0.6748047] [0.6303711 0.3696289] [0.38330078 0.6166992 ],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,wide-v2-5k-nocat,0.25,10000,0,0.9,0.9898989898989898,[0.83115613 0.16884385] [0.22939812 0.77060187] [0.5209961 0.4790039] [0.41796875 0.58203125] [0.8144531  0.18554688] [0.9188892  0.08111078] [0.8408203  0.15917969] [0.88541603 0.11458397] [0.45996094 0.54003906] [0.74871796 0.25128207] [0.623383   0.37661704] [0.60903543 0.3909646 ] [0.33137974 0.6686203 ] [0.45214844 0.54785156] [0.91612744 0.08387254] [0.89442205 0.10557793] [0.32600734 0.6739927 ] [0.2998047 0.7001953] [0.51477414 0.4852259 ] [0.71191406 0.28808594],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,wide-v2-5k-nocat,0.25,10000,0,0.9,0.9595959595959596,[0.61294264 0.3870574 ] [0.6352539 0.3647461] [0.5136719  0.48632812] [0.20654297 0.79345703] [0.8107448 0.1892552] [0.3605077  0.63949233] [0.18290599 0.817094  ] [0.63378906 0.36621094] [0.3251953 0.6748047] [0.689773 0.310227] [0.7901355  0.20986448] [0.3077862  0.69221383] [0.55126953 0.44873047] [0.72394437 0.27605566] [0.19589894 0.80410105] [0.82442003 0.17557998] [0.8926326 0.1073674] [0.2967033 0.7032967] [0.2524414 0.7475586] [0.36132812 0.6386719 ],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,wide-v2-5k-nocat,0.25,10000,0,0.75,0.8541666666666667,[0.27130648 0.72869354] [0.35531136 0.64468867] [0.78759766 0.21240234] [0.8519468  0.14805321] [0.32177734 0.67822266] [0.6155724  0.38442764] [0.75674355 0.24325643] [0.2942613 0.7057387] [0.90538394 0.09461604] [0.26189896 0.73810107] [0.72918195 0.27081808] [0.6209422  0.37905785] [0.92854095 0.07145908] [0.21425955 0.78574044] [0.4423828 0.5576172] [0.23935066 0.7606493 ] [0.83115613 0.16884385] [0.82060045 0.17939956] [0.17763399 0.822366  ] [0.5582418  0.44175825],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
41157,0,wide-v2-5k-nocat,0.25,20000,20000,0.55,0.7171717171717171,[0.4868164 0.5131836] [0.72687334 0.2731267 ] [0.7106227 0.2893773] [0.37612888 0.62387115] [0.46715507 0.53284496] [0.4033203 0.5966797] [0.33968255 0.6603175 ] [0.42368743 0.5763126 ] [0.7001953 0.2998047] [0.44984135 0.5501587 ] [0.596337 0.403663] [0.6279297 0.3720703] [0.40395412 0.5960459 ] [0.50207573 0.4979243 ] [0.58984375 0.41015625] [0.46275946 0.53724056] [0.5336914 0.4663086] [0.47789988 0.52210015] [0.6591797 0.3408203] [0.6647131  0.33528695],0 0 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 0 1 0
41157,1,wide-v2-5k-nocat,0.25,20000,20000,0.8,0.8585858585858586,[0.48632812 0.5136719 ] [0.58203125 0.41796875] [0.47460938 0.5253906 ] [0.5728938  0.42710623] [0.51721615 0.48278388] [0.58496094 0.41503906] [0.46679688 0.5332031 ] [0.4633789 0.5366211] [0.50842494 0.4915751 ] [0.4964591  0.50354093] [0.46533203 0.53466797] [0.48046875 0.51953125] [0.62612945 0.37387058] [0.46240234 0.53759766] [0.5859375 0.4140625] [0.46813187 0.53186816] [0.5945814 0.4054186] [0.47314453 0.52685547] [0.5982906 0.4017094] [0.46471307 0.53528696],0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 1
41157,2,wide-v2-5k-nocat,0.25,20000,20000,0.8,0.7777777777777778,[0.50280696 0.49719307] [0.42919922 0.5708008 ] [0.52210015 0.47789988] [0.4345703 0.5654297] [0.56689453 0.43310547] [0.5185547 0.4814453] [0.63785106 0.36214897] [0.5751953 0.4248047] [0.43882784 0.5611722 ] [0.596337 0.403663] [0.4477539 0.5522461] [0.5830078 0.4169922] [0.49121094 0.50878906] [0.5714286  0.42857143] [0.5991211 0.4008789] [0.5831502  0.41684982] [0.47106227 0.52893776] [0.43080303 0.569197  ] [0.6123047 0.3876953] [0.6559219  0.34407815],0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 0
41157,3,wide-v2-5k-nocat,0.25,20000,20000,0.85,0.8686868686868687,[0.50451773 0.4954823 ] [0.51282054 0.4871795 ] [0.5048828 0.4951172] [0.47838828 0.52161175] [0.6026862 0.3973138] [0.5834961 0.4165039] [0.49267578 0.5073242 ] [0.5727539 0.4272461] [0.48131868 0.51868135] [0.5761719  0.42382812] [0.53772897 0.46227106] [0.4873047 0.5126953] [0.5058594  0.49414062] [0.58496094 0.41503906] [0.46129426 0.53870577] [0.598779 0.401221] [0.64290947 0.35709056] [0.47558594 0.52441406] [0.47460938 0.5253906 ] [0.49072266 0.50927734],0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1
41157,4,wide-v2-5k-nocat,0.25,20000,20000,0.65,0.7083333333333333,[0.38476562 0.6152344 ] [0.39858434 0.6014157 ] [0.49609375 0.50390625] [0.6612943  0.33870575] [0.3798828 0.6201172] [0.48632812 0.5136719 ] [0.554064   0.44593605] [0.36001953 0.6399805 ] [0.64290947 0.35709056] [0.4478887 0.5521113] [0.64468867 0.35531136] [0.48486328 0.5151367 ] [0.69628906 0.30371094] [0.37142858 0.62857145] [0.37548828 0.6245117 ] [0.42933854 0.5706615 ] [0.53919417 0.46080586] [0.61376953 0.38623047] [0.43324384 0.5667562 ] [0.46959707 0.53040296],1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1
